-2.925184, -0.026614, -1.787813, -2.009303
-1.787813, -2.009303, -1.420739, -2.012974
-1.420739, -2.012974, -1.074971, -2.551161
-1.074971, -2.551161, 1.055736, -2.564488
1.055736, -2.564488, 1.372059, -2.056865
1.372059, -2.056865, 1.779192, -2.044974
1.779192, -2.044974, 2.640382, -0.521229
2.640382, -0.521229, 2.318793, 0.040659
2.318793, 0.040659, 2.635196, 0.556262
2.635196, 0.556262, 1.763953, 2.017523
1.763953, 2.017523, 1.436779, 2.020795
1.436779, 2.020795, 1.114711, 2.534801
1.114711, 2.534801, -1.135774, 2.541345
-1.135774, 2.541345, -1.436775, 1.969721
-1.436775, 1.969721, -1.787650, 1.997173
-1.787650, 1.997173, -2.925184, -0.026614
-1.008410, 0.949103, -1.174153, 0.944231
1.000131, 0.963457, 0.906455, 1.100461
0.906455, 1.100461, 0.994694, 1.242417
1.320317, -0.001287, 1.224054, -0.155413
1.224054, -0.155413, 1.017860, -0.156444
1.017860, -0.156444, 0.932088, 0.016988
0.932088, 0.016988, 1.020266, 0.171074
1.020266, 0.171074, 1.206244, 0.172004
1.206244, 0.172004, 1.320317, -0.001287
-0.919508, -0.012486, -0.975362, -0.162367
-0.975362, -0.162367, -1.173429, -0.171444
-1.173429, -0.171444, -1.275272, -0.018308
-1.275272, -0.018308, -1.223400, 0.119423
-1.223400, 0.119423, -1.021432, 0.156822
-1.021432, 0.156822, -0.919508, -0.012486
-0.164607, 0.018013, -0.088567, 0.156011
-0.170239, 1.074123, -0.105464, 0.953022
-0.164598, 0.013357, -0.103414, -0.145002
-0.101615, -0.145002, 0.072939, -0.150400
0.080137, -0.150400, 0.157517, 0.004359
0.161116, -0.001039, 0.081937, 0.160918
0.081937, 0.160918, -0.083620, 0.157319
-0.158005, -1.114895, -0.084024, -0.954303
-0.084024, -0.954303, 0.083786, -0.950694
0.083786, -0.950694, 0.175811, -1.093242
-0.926683, -1.136548, -1.000664, -0.965129
-1.002469, -0.965129, -1.181105, -0.961520
-1.181105, -0.961520, -1.249673, -1.104069
0.947330, -1.099916, 1.021018, -0.947935
1.021018, -0.947935, 1.200632, -0.943329
1.200632, -0.943329, 1.265109, -1.088402
1.286028, 1.094868, 1.210587, 0.951346
1.210587, 0.951346, 1.006343, 0.953186
0.993463, 1.240231, 1.184826, 1.245751
1.184826, 1.245751, 1.280508, 1.107749
-0.100898, 0.945096, 0.084173, 0.945096
0.084173, 0.945096, 0.169263, 1.074858
0.169263, 1.074858, 0.096937, 1.245038
0.096937, 1.245038, -0.096643, 1.245038
-0.096643, 1.245038, -0.171097, 1.079113
-1.002042, 0.948288, -0.939479, 1.087851
-0.937874, 1.087851, -0.998833, 1.240249
-1.000437, 1.240249, -1.200960, 1.237040
-1.200960, 1.237040, -1.263523, 1.076622
-1.261919, 1.078226, -1.175293, 0.946683
0.948720, -1.107399, 1.020702, -1.255361
1.020702, -1.255361, 1.192658, -1.257361
1.192658, -1.257361, 1.260641, -1.095402
-0.154999, -1.119396, -0.079019, -1.267358
-0.079019, -1.267358, 0.070943, -1.273357
0.070943, -1.273357, 0.174917, -1.097402
-0.930802, -1.137391, -1.020779, -1.295351
-1.020779, -1.295351, -1.174740, -1.289352
-1.174740, -1.289352, -1.250721, -1.111398
