3.039104, -1.862406, 3.266061, -1.862406
0.514072, -3.110548, -1.494084, -3.082196
-1.494084, -3.082196, -1.484634, -2.397030
-1.484634, -2.397030, 0.532973, -2.401756
0.532973, -2.401756, 0.514072, -3.110548
2.219401, -3.385997, 4.010026, -3.376370
7.953738, 2.143762, 7.942637, -6.358930
7.942637, -6.358930, 8.164630, -6.381129
8.164630, -6.381129, 8.142431, 2.121562
8.142431, 2.121562, 7.953738, 2.143762
-1.448541, -4.167807, -1.448541, -4.774713
-1.448541, -4.774713, -1.517247, -4.774713
-1.520110, -4.777575, -1.520110, -4.167807
-1.519666, -4.167011, -1.446849, -4.167933
-0.723571, -4.398809, -0.723571, -4.522749
-0.719297, -4.522749, -0.287644, -4.527023
-0.287644, -4.527023, -0.283371, -4.403083
-0.279097, -4.403083, -0.727845, -4.403083
0.443976, -4.176841, 0.542772, -4.176841
0.542772, -4.176841, 0.542772, -4.811531
0.542772, -4.811531, 0.449964, -4.811531
0.449964, -4.811531, 0.446970, -4.176841
2.220196, -3.388906, 2.222141, -3.575628
2.220003, -3.581149, 4.018408, -3.592531
4.018408, -3.600119, 4.010820, -6.210462
4.007026, -6.214256, 4.208114, -6.214256
1.481129, -2.357270, 1.484830, -1.872476
1.490381, -1.872476, 1.347903, -1.872476
1.347903, -1.872476, 1.347903, -2.185187
3.036987, -1.857042, 3.036987, 2.121405
-3.000555, -2.175021, 1.349987, -2.185367
1.483738, -2.359312, -3.022889, -2.359312
-3.023405, -2.364923, -3.032086, -6.102394
-3.029566, -6.116094, 1.494019, -6.116094
1.494019, -6.121699, 1.494019, -6.334705
1.494019, -6.351521, -3.164096, -6.351521
-3.164161, -6.358857, -3.164161, 2.271311
-3.035177, -2.173484, -3.035177, 2.126200
-3.031667, 2.120396, 3.035347, 2.120396
3.273012, -1.871380, 3.273012, 2.269190
3.273011, 2.276138, -3.174051, 2.276138
-2.578914, -1.333227, -2.577079, -1.391968
-2.577079, -1.391968, -2.523844, -1.390133
-2.523844, -1.390133, -2.523844, -1.333227
-2.523844, -1.333227, -2.575243, -1.333227
-2.578914, -1.950014, -2.580750, -2.012427
-2.580750, -2.012427, -2.534858, -2.012427
-2.534858, -2.012427, -2.534858, -1.950014
-2.534858, -1.950014, -2.578914, -1.951850
-2.951557, -1.953685, -2.951557, -2.005084
-2.951557, -2.005084, -2.905665, -2.005084
-2.905665, -2.005084, -2.905665, -1.953685
-2.905665, -1.953685, -2.951557, -1.953685
-2.936987, -1.333137, -2.936987, -1.382788
-2.936987, -1.382788, -2.882110, -1.381481
-2.882110, -1.381481, -2.882110, -1.333137
-2.882110, -1.333137, -2.934374, -1.333137
-0.942050, -1.491990, -0.943236, -1.201209
-0.941263, -1.496088, -0.329957, -1.496088
-0.324732, -1.499572, -0.324732, -1.205239
-0.322990, -1.203497, -0.943004, -1.203497
-1.501047, -0.486009, -1.501047, -0.171983
-2.321912, -0.174983, -2.321912, -0.480822
-2.321912, -0.485919, -1.506343, -0.485919
-2.319363, -0.172435, -1.503794, -0.172435
-0.844391, 0.716841, -1.485602, 0.716841
-3.030887, 1.538469, -2.704499, 1.538469
-2.432786, 2.120002, -2.431129, 1.813496
-2.431666, 1.813137, -2.703379, 1.813137
-2.703379, 1.813137, -2.703379, 1.540189
-1.483292, 1.019627, -0.844698, 1.019627
-0.843541, 1.016157, -0.843541, 0.719997
-1.483292, 1.016157, -1.483292, 0.718840
-0.293380, 2.116417, -0.295978, 1.824094
0.347191, 1.823883, 0.347191, 2.117544
0.346150, 1.820760, -0.294282, 1.822842
2.138524, 0.969578, 2.136397, 1.305713
2.132143, 1.305713, 1.215217, 1.303586
1.217344, 1.303586, 1.217344, 0.973833
1.217344, 0.971705, 2.138525, 0.971705
0.378896, 0.024914, 2.084737, 0.024914
2.084737, -0.583074, 2.084737, -0.583074
2.084737, -0.600445, 2.084737, 0.021440
2.084737, -0.607394, 0.382370, -0.607394
0.382370, -0.607394, 0.378896, 0.021440
4.012436, -3.369433, 4.006280, 2.269481
4.203273, -3.375589, 4.203273, 2.269481
4.067841, 2.251013, 4.067841, 2.251013
4.006280, 2.281793, 4.203273, 2.281793
4.206334, -3.384921, 6.738232, -3.384921
6.742930, -3.380223, 6.742930, -3.601001
4.198332, -3.592044, 4.198332, -6.208933
4.197403, -3.591780, 6.742835, -3.591780
